"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ARM","Armenia","2011","2011",96.59978,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","BTN","Bhutan","2012","2012",2.93026,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","PRI","Puerto Rico","2005","2005",1.00677,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","PRI","Puerto Rico","2006","2006",1.01963,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","PRI","Puerto Rico","2007","2007",1.01298,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","PRI","Puerto Rico","2008","2008",1.02711,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","PRI","Puerto Rico","2012","2012",1.06592,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","IRN","Iran (Islamic Republic of)","2006","2006",71.29517,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","IRN","Iran (Islamic Republic of)","2008","2008",62.96634,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","IRN","Iran (Islamic Republic of)","2010","2010",64.6554,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","IRN","Iran (Islamic Republic of)","2012","2012",67.30017,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","IRN","Iran (Islamic Republic of)","2013","2013",70.21544,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","DOM","Dominican Republic","2007","2007",,"a","Category not applicable"
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","DOM","Dominican Republic","2010","2010",,"a","Category not applicable"
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","DOM","Dominican Republic","2011","2011",,"a","Category not applicable"
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","DOM","Dominican Republic","2012","2012",,"a","Category not applicable"
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","DOM","Dominican Republic","2013","2013",,"a","Category not applicable"
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","TZA","United Republic of Tanzania","2012","2012",1.92836,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","TUN","Tunisia","2008","2008",29.90934,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","TUN","Tunisia","2010","2010",32.83338,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","TUN","Tunisia","2011","2011",22.61382,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","TUN","Tunisia","2012","2012",33.34073,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","BOL","Bolivia (Plurinational State of)","2006","2006",37.38682,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","BOL","Bolivia (Plurinational State of)","2008","2008",39.9066,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","BOL","Bolivia (Plurinational State of)","2009","2009",41.60848,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","BOL","Bolivia (Plurinational State of)","2012","2012",47.01457,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2004","2004",1.12339,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2007","2007",1.0944,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2008","2008",1.05553,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2009","2009",1.12901,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2010","2010",0.9368,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2011","2011",1.25007,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2012","2012",1.12931,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","QAT","Qatar","2013","2013",1.00546,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2003","2003",99.36601,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2004","2004",82.63158,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2007","2007",75.428,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2008","2008",78.09779,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2009","2009",73.49253,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2010","2010",73.43374,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2011","2011",74.80551,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2012","2012",75.53572,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","DNK","Denmark","2013","2013",76.50208,,
"EA_5T8_AG25T99_GPI","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)","CUB","Cuba","2012","2012",1.28905,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","LKA","Sri Lanka","2008","2008",0.96179,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","LKA","Sri Lanka","2009","2009",0.96301,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","MDV","Maldives","2006","2006",17.76027,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","ISR","Israel","2009","2009",,"a","Category not applicable"
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","ISR","Israel","2010","2010",,"a","Category not applicable"
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","ISR","Israel","2011","2011",,"a","Category not applicable"
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","ISR","Israel","2012","2012",,"a","Category not applicable"
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","ISR","Israel","2013","2013",,"a","Category not applicable"
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2004","2004",99.55009,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2005","2005",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2006","2006",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2007","2007",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2008","2008",99.47281,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2009","2009",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2010","2010",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2011","2011",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2012","2012",100,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","LVA","Latvia","2013","2013",100,,
"EA_1T8_AG25T99","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)","SVK","Slovakia","2011","2011",99.87025,,
"EA_1T8_AG25T99","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)","SVK","Slovakia","2012","2012",99.74763,,
"EA_1T8_AG25T99","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)","SVK","Slovakia","2013","2013",99.7523,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2007","2007",85.65706,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2008","2008",86.36398,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2009","2009",86.78147,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2010","2010",87.27738,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2011","2011",88.20022,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2012","2012",88.91441,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","ROU","Romania","2013","2013",89.43608,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","AND","Andorra","2003","2003",26.31579,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","AND","Andorra","2004","2004",31.59671,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","AND","Andorra","2005","2005",28.71734,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","AND","Andorra","2006","2006",29.54921,,
