"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","USA","United States of America","2011","2011",0.33582,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","USA","United States of America","2012","2012",0.34225,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2004","2004",1.97133,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2005","2005",1.89511,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2006","2006",1.57669,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2007","2007",1.48662,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2008","2008",1.45845,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2009","2009",1.82336,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2010","2010",1.73363,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2011","2011",1.58666,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2012","2012",1.53327,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COL","Colombia","2013","2013",1.68826,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2003","2003",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2005","2005",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2006","2006",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2007","2007",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2008","2008",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2009","2009",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","JOR","Jordan","2011","2011",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","COD","Democratic Republic of the Congo","2010","2010",0.01026,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","COD","Democratic Republic of the Congo","2013","2013",0.02309,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2008","2008",0.21383,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2009","2009",0.23458,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2010","2010",0.21582,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2011","2011",0.26399,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2012","2012",0.2714,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SGP","Singapore","2013","2013",0.23404,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2005","2005",1.22768,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2008","2008",1.51457,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2010","2010",1.71369,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2011","2011",1.38731,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2012","2012",1.41653,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MRT","Mauritania","2013","2013",1.4153,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2004","2004",9.11543,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2005","2005",8.5074,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2006","2006",8.45081,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2007","2007",7.98643,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2008","2008",8.65728,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2009","2009",10.07264,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2010","2010",8.21543,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LTU","Lithuania","2011","2011",7.15167,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2004","2004",0.86903,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2005","2005",0.99961,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2006","2006",0.79284,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2007","2007",1.04373,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2008","2008",1.26937,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2009","2009",1.36577,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TZA","United Republic of Tanzania","2010","2010",1.30799,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2004","2004",0.28753,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2005","2005",0.32995,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2006","2006",0.47156,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2007","2007",0.51119,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2009","2009",0.82665,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2010","2010",0.64181,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2011","2011",0.67473,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AND","Andorra","2013","2013",0.86799,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NAM","Namibia","2003","2003",1.5782,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NAM","Namibia","2006","2006",1.38447,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NAM","Namibia","2008","2008",1.21113,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NAM","Namibia","2010","2010",1.966,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","FJI","Fiji","2004","2004",2.40956,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","FJI","Fiji","2011","2011",1.91848,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","FJI","Fiji","2013","2013",1.62925,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2006","2006",2.01876,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2007","2007",2.04892,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2008","2008",2.03273,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2009","2009",2.25823,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2010","2010",2.2414,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2011","2011",2.14526,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","DEU","Germany","2012","2012",2.13563,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","NIC","Nicaragua","2010","2010",1.17038,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2003","2003",0.94008,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2004","2004",0.77581,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2006","2006",0.89422,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2007","2007",1.01856,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2008","2008",0.93061,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BGD","Bangladesh","2009","2009",0.86747,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","ECU","Ecuador","2010","2010",0.01398,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","ECU","Ecuador","2011","2011",0.00792,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","ECU","Ecuador","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","ECU","Ecuador","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","AFG","Afghanistan","2010","2010",4.51116,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","AFG","Afghanistan","2011","2011",4.08791,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","AFG","Afghanistan","2012","2012",3.12561,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","AFG","Afghanistan","2013","2013",4.57747,"‡","UIS Estimation"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2003","2003",0.01503,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2004","2004",0.01822,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2005","2005",0.01939,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2006","2006",0.018,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2007","2007",0.01815,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2008","2008",0.01801,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2009","2009",0.02679,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2010","2010",0.02666,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2011","2011",0.0258,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","AUT","Austria","2012","2012",0.02606,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2003","2003",1.01185,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2004","2004",0.96569,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2005","2005",1.158,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2006","2006",1.0547,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2007","2007",0.89783,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2008","2008",0.80445,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2009","2009",0.76338,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",0.9763,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",1.27094,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",1.37043,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2003","2003",0.46776,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2004","2004",0.38295,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2005","2005",0.37965,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2006","2006",0.35826,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2007","2007",0.36017,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2008","2008",0.36362,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2009","2009",0.40826,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2010","2010",0.38773,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2011","2011",0.40504,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SVK","Slovakia","2012","2012",0.41842,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LVA","Latvia","2003","2003",1.77349,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LVA","Latvia","2004","2004",1.81329,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LVA","Latvia","2006","2006",1.41318,,
